timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
77635,-0.308,19.235,19.235,162.743,162.743,-205.887,0
77669,-0.308,12.772,12.772,115.685,115.685,-92.163,0
77703,0.154,12.310,12.310,78.430,78.430,19.608,0
77737,9.233,9.233,-19.082,-243.141,145.096,145.096,0
77771,1.231,-17.081,-17.081,60.783,60.783,141.174,0
77805,-9.849,-9.849,4.770,60.783,-186.279,-186.279,0
77839,3.078,-0.770,-0.770,-127.457,-127.457,-100.006,0
77873,3.078,-3.820,-3.694,5.669,3.922,-31.380,0
77907,2.924,2.924,2.924,-1.808,-0.008,-0.008,0
77941,5.380,5.386,5.386,-5.501,-3.929,-3.929,0
77975,3.231,3.231,3.231,-5.699,-64.476,-64.713,0
78009,5.726,5.694,5.387,68.626,99.998,72.655,0
78043,5.694,5.694,3.231,131.371,131.371,131.371,0
78077,0.308,-6.130,1.815,21.568,21.568,-15.694,0
78111,4.001,8.002,8.002,-56.870,-56.870,-103.928,0
78145,-0.154,-14.158,-14.158,34.447,-11.589,-9.811,0
78179,0.308,0.308,0.308,3.922,3.922,3.922,0
78213,-8.772,-2.617,-2.617,-33.340,43.137,-101.967,0
78247,-2.001,-7.366,14.926,109.802,109.802,109.802,0
78281,-1.539,-1.539,-1.539,7.729,7.835,-101.967,0
78315,-0.462,-0.462,3.925,49.019,49.019,49.019,0
78349,-2.309,-2.309,-2.309,-17.700,-17.654,-22.018,0
78383,-1.693,-1.693,-1.693,-21.576,-21.576,-21.576,0
78417,-2.001,-2.001,-2.001,-25.497,99.998,99.998,0
78451,-0.308,-5.826,-5.848,-74.516,44.624,-117.653,0
78485,18.312,18.312,0.923,11.765,-162.750,-162.750,0
78519,-3.232,-3.232,18.927,241.173,-82.359,-82.359,0
78553,-9.849,-9.849,-12.927,-164.711,188.232,188.232,0
78587,-3.540,-3.540,-5.386,-68.634,-29.419,-29.419,0
78621,-3.078,-3.078,-4.463,-56.870,78.430,78.430,0
78655,1.693,1.693,13.388,170.586,-96.085,-96.085,0
78689,-1.539,-1.539,-0.924,-11.772,229.408,229.408,0
78723,-4.155,-4.155,5.540,70.587,33.333,33.333,0
78757,-7.541,-7.541,-14.311,-182.358,-229.416,-229.416,0
78791,0.154,0.154,-13.696,-174.515,-84.320,-84.320,0
78825,-19.082,-19.082,-10.618,-135.300,43.137,43.137,0
78859,0.462,0.462,-3.540,-45.105,-160.789,-160.789,0
78893,9.848,9.848,-6.002,-76.477,113.724,113.724,0
78927,7.848,7.848,-1.232,-15.694,-152.946,-152.946,0
78961,1.077,1.077,7.078,90.195,-98.045,-98.045,0
78995,16.619,16.619,-2.463,-31.380,-137.260,-137.260,0
79029,3.539,3.539,10.772,137.253,-103.928,-103.928,0
79063,-1.078,-1.078,-1.078,43.137,43.137,43.137,0
79097,2.616,16.619,16.619,211.761,211.761,211.761,0
79131,3.231,-5.046,8.257,103.920,103.920,103.920,0
79165,4.155,4.155,4.155,52.940,52.940,53.856,0
79199,4.155,4.155,4.155,52.940,52.940,52.940,0
79233,4.155,4.155,4.155,52.940,127.449,127.449,0
79267,2.770,2.770,2.770,35.294,35.294,35.294,0
79301,2.000,2.000,-1.078,-237.259,-237.259,11.765,0
79335,1.693,-7.504,-7.387,3.151,1.961,1.961,0
79369,2.151,2.154,2.154,13.779,13.725,-9.712,0
79403,16.927,-7.935,3.801,15.808,15.686,-7.751,0
79437,1.847,-8.270,-8.156,-103.928,-103.928,-8.224,0
79471,4.442,4.309,3.268,41.176,-109.810,-109.810,0
79505,17.235,17.235,17.235,219.604,219.604,219.604,0
79539,-2.155,-2.155,4.309,54.901,74.432,-166.672,0
79573,-2.309,-2.309,-2.309,-29.419,-29.419,-61.829,0
79607,0.308,0.308,7.587,96.077,96.077,-241.180,0
79641,-4.925,-4.925,-4.925,-100.006,-100.006,160.782,0
79675,-3.232,-3.232,5.540,70.587,108.063,107.841,0
79709,-2.001,-2.001,-2.001,-192.162,-192.162,-41.183,0
79743,-1.539,-1.539,-1.078,-13.733,79.376,78.430,0
79777,-1.539,-1.539,-1.539,-111.771,-111.771,98.038,0
79811,4.135,4.001,-5.079,-64.713,-64.713,1.694,0
79845,4.770,4.770,4.770,60.783,2.190,-78.438,0
79879,3.830,3.693,8.905,113.724,113.724,113.724,0
79913,0.154,0.154,0.154,1.961,-17.570,6.546,0
79947,3.231,3.231,-4.925,-62.752,-24.704,11.520,0
79981,3.528,3.539,15.234,194.115,-24.635,-23.537,0
80015,0.308,0.308,10.658,135.292,135.292,135.292,0
80049,0.616,0.616,0.616,7.843,7.843,7.843,0
80084,-16.312,-4.082,-8.310,-2.373,-1.968,37.216,0
80118,-10.926,-5.101,-5.079,3.647,1.961,1.961,0
80152,4.616,4.616,4.616,58.823,58.823,58.823,0
80186,4.770,4.770,6.088,-21.187,-0.008,-0.008,0
80220,2.770,2.770,2.770,35.294,35.294,35.294,0
80254,2.770,2.770,3.996,-7.614,-5.890,44.891,0
80288,3.398,3.385,4.612,58.823,58.823,58.823,0
80322,1.385,12.618,12.618,14.297,249.016,249.016,0
80356,1.847,1.847,2.613,33.333,33.333,33.333,0
80390,1.077,-8.273,-8.156,-103.928,-26.817,-2.060,0
80424,-0.154,-6.925,-6.925,-88.242,-88.242,-88.242,0
80458,-0.616,-0.616,3.369,41.176,12.009,-13.626,0
80492,3.521,17.542,17.542,1.961,-98.045,-98.045,0
80526,-0.616,-0.616,-0.616,3.273,44.930,-11.543,0
80560,-8.772,-8.772,6.155,10.071,9.804,9.804,0
80594,-1.539,-1.539,-1.539,5.775,3.922,3.922,0
80628,-2.309,-2.309,-2.309,-29.419,-29.419,-29.419,0
80662,4.120,-5.349,7.183,-9.415,101.524,99.998,0
80696,5.500,-5.037,8.257,-17.174,107.353,105.881,0
80730,3.821,-5.504,7.489,-11.353,70.267,68.626,0
80764,3.675,-3.972,8.568,-13.252,105.415,103.920,0
80798,3.354,-3.666,8.876,-5.424,111.305,109.802,0
80832,4.584,-3.661,9.489,0.465,99.609,99.998,0
80866,3.205,-4.280,9.027,10.208,50.819,50.980,0
80900,3.357,-3.666,9.796,20.012,50.858,50.980,0
80934,4.283,-3.663,11.175,22.034,45.006,45.097,0
80968,4.137,-4.430,11.019,20.073,9.842,9.804,0
81002,2.151,-4.130,11.020,14.214,-21.431,-19.615,0
81036,2.760,-3.515,10.869,10.300,-29.259,-27.458,0
81070,3.066,-3.667,11.022,2.495,-23.430,-21.576,0
81104,3.682,-2.745,11.179,2.502,-48.820,-47.066,0
81138,2.764,-3.361,9.950,-3.418,-56.656,-56.870,0
81172,2.773,-2.135,10.721,-9.239,-74.257,-74.516,0
81206,5.382,-4.118,9.334,-19.073,-117.264,-117.653,0
81240,19.389,19.389,19.389,-16.617,-15.694,82.352,0
81274,2.617,-4.282,-4.155,-33.417,-33.340,-141.182,0
81308,-5.233,-4.466,-4.463,-56.870,-103.928,-103.928,0
81342,4.001,4.001,4.001,50.980,50.980,243.134,0
81376,4.924,4.924,4.924,62.744,-54.359,145.096,0
81410,1.539,1.539,1.539,19.608,-60.471,-211.769,0
81444,2.766,2.770,2.463,2.075,1.961,1.961,0
81478,1.077,1.077,-6.771,9.422,7.843,7.843,0
81512,2.757,-8.618,-8.618,-109.810,-109.810,-109.810,0
81546,3.491,3.385,-16.466,19.073,17.647,17.647,0
81580,-0.001,-3.540,4.924,21.729,33.287,33.333,0
81614,-1.693,-4.155,6.617,10.094,72.304,72.548,0
81648,-3.386,-5.225,-6.310,5.592,78.140,196.075,0
81682,-4.309,-5.382,6.416,180.389,180.389,180.389,0
